categoryNumber,keyword,subkeyword,text,url
0,Shared Responsibility Model 책임 공유 모델,,클라우드에 구성한 고객의 리소스를 안전하게 보호할 수 있도록 클라우드 서비스 제공자와 고객이 각각 역할을 나누어 함께 책임을 다하는 것,
0,Shopping Data 쇼핑 데이터,,네이버 클라우드 플랫폼의 Data Analytics Service에서 네이버 애널리틱스를 통해 수집된 네이버 쇼핑 내 검색어에 대한 상품 카테고리의 성별 및 연령대별 클릭 데이터,
0,Simple Simple,,"Cloud DB 상품에서 Master, Slave의 이중화 구조를 사용하는 서비스 방식",
0,Simple & Easy Notification Service SENS 심플 앤 이지 노티피케이션 서비스 센스,,"SMS, PUSH 등을 통한 메시지 알림 기능을 구현할 수 있는 서비스 자세히 보기",
0,Simple Mail Transfer Protocol SMTP 간이 우편 전송 프로토콜 에스엠티피,,인터넷에서 전자우편 발송 시 이용하는 표준 통신 규약,
0,Simple Network Management Protocol SNMP 간이 망 관리 프로토콜 에스엔엠피,,"대부분의 TCPIP 네트워크에서 전용으로 사용되는 네트워크 관리 프로토콜. 네트워크 장치를 모니터링하고 제어하거나 환경설정, 통계 자료 수집, 수행 성능, 보안 기능 등을 관리하는 수단",
0,Simple RabbitMQ Service 심플 래빗엠큐 서비스,,AMQP를 기반으로 메시지를 좀 더 안전하게 전달할 수 있는 고가용성 메시지 브로커인 RabbitMQ 클러스터를 손쉽게 배포할 수 있는 서비스 자세히 보기,
0,Site Access Log 사이트 방문 로그,,네이버 클라우드 플랫폼의 Data Analytics Service에서 네이버 애널리틱스를 통해 수집된 사이트의 방문자 행동 로그,
0,Site Incoming Search Keyword 사이트 유입 검색어,,네이버 클라우드 플랫폼의 Data Analytics Service에서 네이버 애널리틱스를 통해 수집된 사이트의 방문 로그에 포함된 유입 검색어 가운데 네이버를 통해 검색된 검색어의 네이버 통합 검색 사용자 특성별 수치 데이터,
0,Site Safer 사이트 세이퍼,,회원이 개발한 웹 사이트가 해킹이나 다른 보안 문제로 인해 악성코드를 배포하는지 여부를 검사하는 서비스 자세히 보기,
0,Skill 스킬,,네이버 클라우드 플랫폼의 Game 상품군에서 게임 콘텐츠 중 사용되는 캐릭터나 파트너의 능력,
0,Smart Contract 스마트 계약,,분산원장기술(DLT: Distributed Ledger Technology)을 기반으로 하는 환경에서 일정 조건을 충족시키면 당사자 간에 거래가 자동으로 체결되는 소프트웨어 프로그램을 이용한 계약(출처: 한국정보통신기술협회),
0,SMARTWORK SMARTWORK,,"소상공인, 스타트업에서 대기업까지 기업의 특성과 니즈에 따라 업무 플랫폼을 구성하여 시간과 장소의 제한 없이 간편하게 업무를 처리하고 동료들과 쉽고 빠르게 소통할 수 있는 네이버 클라우드 플랫폼의 솔루션 자세히 보기",
0,Snapshot 스냅숏,,"스냅샷을 찍듯 특정 시점의 스토리지 데이터를 저장하고, 저장 데이터 필요 시 새로운 디스크 형태로 복구할 수 있는 기능. 스토리지 스냅샷을 이용하여 언제든지 저장된 시점의 데이터를 원하는 서버로 복구 가능 자세히 보기",
0,Software as a Service SaaS 소프트웨어형 서비스 사스,,"클라우드 환경에서 운영되는 애플리케이션 서비스. 모든 서비스가 클라우드에서 이뤄지며, 소프트웨어를 구입해서 PC에 설치하지 않아도 웹에서 소프트웨어를 대여하여 사용 가능",
0,Software Development Kit SDK 소프트웨어 개발 키트 에스디케이,,"소프트웨어 개발을 돕는 도구(예: App Safer에서는 모바일 기기의 루팅, 악성 앱, 위조 앱 감시가 가능한 보안 SDK(Software Development Kit, SDK)를 제공하며, SDK가 탑재된 단말의 API Call을 시스템에서 받아 보안 검사를 진행하도록 지원)",
0,Solid State Drive SSD 반도체 드라이브 에스에스디,,"반도체를 이용하여 정보를 저장하는 장치. 하드 디스크 드라이브에 비하여 속도가 빠르고 기계적 지연이나 실패율, 발열, 소음이 적으며 소형화 및 경량화 가능",
0,Solid State Drive Server SSD server 반도체 드라이브 서버 에스에스디 서버,,높은 IO 처리가 가능한 SSD가 장착된 서버 자세히 보기,
0,Solution Partner 솔루션 파트너,,네이버 클라우드 플랫폼에서 동작하는 소프트웨어 솔루션이나 SaaS 형태의 서비스를 제공하는 파트너 자세히 보기,
0,Solution² 솔루션²,,다양한 분야의 비즈니스 요구사항을 충족할 수 있는 분야별 솔루션의 특장점 등 정보를 확인하고 마켓플레이스를 통한 솔루션 이용 신청이 가능한 네이버 클라우드 플랫폼의 포털 메뉴,
0,Solution¹ 솔루션¹,,고객의 다양하고 복잡한 요구사항을 충족할 수 있도록 다양한 비즈니스 분야에 특화된 네이버 클라우드 플랫폼의 서비스   자세히 보기,
0,Source Branch 소스 브랜치,,git에서 변경 사항이 반영된 브랜치,
0,Source Internet Protocol Hash Source IP Hash 소스 인터넷 프로토콜 해시 소스아이피해시,,클라이언트의 Source IP 정보를 해시한 결과로 로드밸런싱을 실행하는 서버 부하 분산 방식,
0,SupportㆍFAQ 고객지원ㆍFAQ,,궁금증을 편리하고 빠르게 해결할 수 있는 다양한 채널과 유익한 교육 콘텐츠를 소개하는 네이버 클라우드 플랫폼의 포털 메뉴,
0,Symmetric Key-based Encryption 대칭 키 방식 암호화,,"암호화와 복호화에 동일한 키를 이용하는 암호화 방식. 데이터 비트에 치환과 전치를 반복 수행하여 암호문과 평문을 생성하며, 데이터 기밀성 보장을 위해 암호화는 일반적으로 대칭 키 방식을 사용",
0,System Managed System managed,,네이버 클라우드 플랫폼의 Sub Account에서 사용자 편의를 위해 몇 가지 상품에 대해 Change 및 View 권한을 미리 정의해두고 제공하는 정책,
0,System Metric 시스템 메트릭,,네이버 클라우드 플랫폼의 각 서비스가 제공하는 성능 지표로 Cloud Insight를 통해 확인 가능,
0,System Security Checker 시스템 시큐리티 체커,,서버 운영체제 및 WAS의 보안 설정을 점검하는 서비스 자세히 보기,
0,Table 테이블,,세로줄과 가로줄의 모델을 이용하여 정렬된 데이터 집합값의 모임,
0,Tag 태그,,HTML 구문 중에 삽입되는 일종의 예약어로 어떤 기능의 수행을 지시하는 짧은 낱말들로 구성,
0,Target Branch 대상 브랜치,,git에서 변경 사항이 포함될 브랜치,
0,Target Group Target Group,,요청을 처리할 대상에 대한 집합,
0,Task² 태스크²,,CLOVA Chatbot에서 사용자의 질문을 이해하여 최적의 답변만을 제공하는 것이 아니라 사용자와 인터렉티브한 대화를 통해 수집한 정보를 기반으로 더욱 세련된 대화가 가능하도록 설계를  도와주는 기능,
0,Task³ 할 일,,네이버 클라우드 플랫폼의 네이버웍스에서 놓치지 않고 기억해야 할 업무 목록을 PC나 모바일에서 손쉽게 등록하여 관리할 수 있는 기능,
0,Task¹ 태스크¹,,운영체제가 자원을 할당하여 처리할 경우 일의 단위,
0,TECH-IN TECH-IN,,제휴 제안이 승인되어 계약을 체결한 파트너를 위해 네이버 클라우드 플랫폼에서 별도 운영하는 파트너 엔지니어용 기술 지원 사이트로 파트너가 보유하고 있는 고객에 대한 기술 지원을 효과적으로 할 수 있도록 상품 정보 및 모니터링 등 다양한 기능을 지원,
0,Technical Support Against Security Incidents 침해 사고 기술 지원,,고객 서비스에 침해 사고 발생 시 대응 전문가가 사고 분석을 수행하고 원인을 파악해 차후 동일한 피해가 발생하지 않도록 지원하는 서비스,
0,Telnet 텔넷,,ARPANET 서비스용으로 개발되어 TCPIP 기반의 인터넷에서 광범위하게 사용되고 있는 프로토콜,
0,TensorFlow Cluster 텐서플로우 클러스터,,CLI를 사용하여 TensorFlow 분산병렬 처리 환경을 클라우드에서 간편하고 쉽게 구성하는 서비스 자세히 보기,
0,TensorFlow Server 텐서플로우 서버,,복잡한 설정 없이 최적의 GPU 운영 환경을 구축할 수 있도록 대표적인 딥 러닝 프레임워크인 TensorFlow와 머신러닝 패키지들이 설치된 서버를 제공하는 서비스 자세히 보기,
0,Text Record TXT Record 텍스트 레코드 텍스트 레코드,,도메인에 대해서 텍스트 정보를 설정하는 리소스 레코드의 일종. 주로 SPF 레코드와 같은 용도로 사용,
0,Throttling 쓰로틀링,,"PC, 노트북, 모바일 기기의 CPU, GPU 등이 지나치게 과열될 때 기기 손상을 막고자 클럭과 전압을 강제적으로 낮추거나 강제로 전원을 꺼서 발열을 줄이는 기능",
0,Thumbnail Image 섬네일 이미지,,그래픽 파일을 작게 만든 것,
0,Tibero Tibero,,"핵심 업무 뿐만 아니라 분석 업무까지 고려한 효율적 아키텍처 보안, 성능, 호환성 및 확장성으로 대규모 운영 환경에 탁월한 DBMS",
0,Time Shift 타임 머신,,"사용자가 라이브 방송 도중 일시정지를 하고, 다시 재생이 가능하도록 하는 기능",
0,Time Stamp 타임스탬프,,전자 문서의 생성 시점 확인(존재 증명) 및 진본성 확인(내용 증명)을 위한 공개키 기반의 국제 표준 기술. 전자 문서가 어느 특정 시각에 존재하고 있었다는 것을 증명함과 동시에 그 시각 이후에 데이터가 변경되지 않았음을 증명하는 전자적 기술,
0,Time to First Byte TTFB Time to First Byte TTFB,,브라우저가 요청한 후 웹 서버에서 첫 번째 정보를 수신하기까지 브라우저가 대기하는 시간,
0,Time to Live TTL 타임 투 리브 티티엘,,컴퓨터나 네트워크에서 데이터의 유효 기간을 나타내기 위한 방법,
0,Token 토큰,,시스템에서 보안 객체의 접근 관리에 사용되는 객체나 장치,
0,Tomcat Tomcat,,"Linux + Tomcat의 Web Application Server 설치 프로세스를 원클릭으로 시작할 수 있는 설치형 서비스 상품으로, 리눅스를 운영체제로 사용하면서 Tomcat를 활용한 Web Application Server 및 Servelt Container 서비스 플랫폼",
0,Tools 툴즈,,네이버 클라우드 플랫폼과 연동하여 좀 더 편리하고 효율적으로 관리 및 운영을 할 수 있도록 보조하는 도구 자세히 보기,
0,Traffic 트래픽,,통신망을 통해 전송하기 쉽도록 자른 데이터의 전송 단위,
0,Trainer Program 트레이너 프로그램,,네이버 클라우드 플랫폼 공인 교육과 다양한 기술 교육을 진행할 수 있는 전문적인 지식을 갖춘 트레이너를 양성하기 위해 네이버 클라우드 플랫폼에 대한 기술적인 부분과 강의에 필요한 다양한 내용을 학습하는 교육 과정,
0,Training Services 교육 서비스,,세계적 수준의 보안 기술력과 안정성 및 각종 교육 서비스를 기반으로 교육계의 새로운 패러다임을 지원하는 네이버 클라우드 플랫폼의 솔루션 자세히 보기,
0,Transmission Control Protocol TCP 전송 제어 프로토콜 티씨피,,인터넷상의 컴퓨터들 사이에서 데이터를 메시지 형태로 보내기 위해 IP와 함께 사용되는 프로토콜. IP 데이터를 전달하는 동안 데이터 패킷을 추적 관리 하는 기능 수행,
0,Transport Layer Security TLS 전송 계층 보안 티엘에스,,인터넷상에서 통신 시 주고 받는 데이터를 보호하기 위한 표준화된 암호화 프로토콜의 이름,
0,Trap 트랩,,"특별히 정해 놓은 조건이나 한계값에 도달한 것과 같이 유의미한 이벤트 발생 여부에 대해 SNMP 에이전트가 NMS, 콘솔, 터미널 등에 보내는 메시지",
0,Trigger 트리거,,"트리거와 룰을 통해 이벤트에 기반하여 액션 실행 가능하며 외부나 내부에서 발생한 이벤트를 전달하는 역할을 트리거가 수행. 룰은 사용자 액션이 이러한 이벤트에 반응하여 실행될 수 있도록 하고 하나의 트리거를 하나의 액션과 연결하며, 트리거 실행 시 트리거 이벤트를 입력으로 사용하여 해당 액션을 실행시키는 역할 수행 자세히 보기",
0,Trust Chain 신뢰 체인,,현존하는 운영체제와 웹브라우저에 여러 공인 루트 CA의 인증서가 기본적으로 탑재된 것,
0,Tunnel 터널,,어떤 회사의 메시지나 파일이 인터넷을 통해 이동할 수 있는 특별한 통로,
0,Two-Factor Authentication 2FA 이중 인증,,두 가지 인증 방법을 조합 적용하는 안전성을 향상시키는 인증(출처: 한국정보통신기술협회),
0,Type of Service ToS 서비스 유형 토스,,IP 헤더 내에 서비스 유형 및 혼잡 알림을 나타내는 8 비트의 필드,
0,Ubuntu 우분투,,"컴퓨터에서 프로그램과 주변기기를 사용할 수 있도록 해주는 리눅스 커널 기반 운영체제. 모바일과 데스크톱 PC, 서버에도 설치하여 사용 가능",
0,Ultra Low Latency ULL 초저지연 유엘엘,,사물 통신에서 종단 간(end-to-end) 전달 시간이 매우 짧은 것을 의미하는 용어(예: 5G 이동통신(IMT-2020)에서는 종단간 1 밀리 세컨드(msec) 수준의 초저지연을 목표로 하고 있습니다),
0,Umask 유마스크,,컴퓨팅에서 새로 만들어진 파일의 권한을 어떻게 설정할지 제어하는 마스크 설정을 결정하는 명령어,
0,Uniform Resource Locator Decoding URL Decoding URL 디코딩 유알엘 디코딩,,URL 인코딩된 값을 다시 원래의 값으로 변환하는 행위,
0,Uniform Resource Locator Encoding URL Encoding URL 인코딩 유알엘 인코딩,,한글이나 특수문자가 요청 변수값에 포함되어 있어 서버 전송 시 값이 깨지는 경우 지정된 규칙에 따라 문자값을 코드값으로 변환하여 전송하는 행위,
0,User Created User created,,네이버 클라우드 플랫폼의 Sub Account에서 계정 사용자가 임의로 생성한 정책,
0,User Datagram Protocol UDP 사용자 데이터그램 프로토콜 유디피,,"인터넷 프로토콜 스위트의 주요 프로토콜 중 하나로 IETF의 RFC 768로 표준으로 정의되어 있으며, TCP와 함께 데이터그램으로 알려진 단문 메시지를 교환하는 용도로 사용",
0,User Identifier UID 사용자 식별자 유아이디,,자료 처리 시스템에서 사용자를 식별하기 위해 이용하는 문자 배열이나 패턴,
0,Video Conference 화상회의,,기업용 영상 협업 서비스를 위한 클라우드 컴퓨팅 환경을 제공하는 네이버 클라우드 플랫폼의 솔루션 자세히 보기,
0,Video on Demand Transcoder VOD Transcoder 브이오디 트랜스코더 브이오디 트랜스코더,,언제 어디서나 모든 디바이스에서 재생할 수 있도록 돕는 미디어 변환 서비스 자세히 보기,
0,Video Player Video Player,,네이버 동영상 서비스에 적용되어 수많은 성공 사례를 가지고 있는 최신 네이버 플레이어를 기반으로 개발하여 손쉽고 빠르게 고객의 미디어 서비스에 적용할 수 있는 네이버 클라우드 플랫폼의 서비스 자세히 보기,
0,Virtual Dedicated Server VDS 가상 사설 서버 브이디에스,,고성능 물리 서버를 단독으로 제공하는 서비스. 많은 양의 데이터 처리와 고성능의 IO를 요구하는 서비스에 적합 자세히 보기,
0,Virtual Device 가상 디바이스,,네이버 클라우드 플랫폼의 Cloud IoT Core에서 인증서가 설치된 사용자 IoT 장비를 관리할 수 있도록 보조하는 기능,
0,Virtual Local Area Network VLAN 가상 랜 브이랜,,"한 대의 스위치를 이용해 여러 대의 분리된 스위치처럼 사용하거나, 여러 네트워크 정보를 하나의 포트로 전송할 수 있도록 설정한 장치 그룹",
0,Virtual Network VN 가상 네트워크 브이엔,,하드웨어 및 소프트웨어 네트워크 리소스의 조합으로 물리적 네트워크를 열거하는 네트워크,
0,Virtual Private Gateway VGW Virtual Private Gateway VGW,,VPC에서 VPC와 외부 연결 네트워크 장치 간 연결 접점 역할을 하는 기능으로 외부 연결을 위해서 반드시 생성 필요,
0,Virtual Private Network VPN 가상 사설망 브이피엔,,IPSEC을 이용해 가상의 전용선 연결을 제공하는 장비. 한 네트워크에서 다른 네트워크로 이동하는 모든 트래픽을 암호화하므로 IP 트래픽이 공공 TCPIP 네트워크를 통해 안전하게 이동 가능,
0,VMware on Ncloud 네이버클라우드의 브이엠웨어,,VMware의 솔루션과 네이버클라우드의 인프라 기술을 통합하여 쉽고 빠르게 엔터프라이즈 클라우드 서비스를 제공하는 서비스 자세히 보기,
0,VOD Recording VOD Recording,,네이버 클라우드 플랫폼의 Live Station을 통해 VOD를 녹화하는 기능,
0,VOD Station VOD Station,,네이버 클라우드 플랫폼의 Object Storage에 저장된 영상 파일을 활용하여 인코딩과 송출을 제공하는 네이버 클라우드 플랫폼의 통합 VOD 서비스 자세히 보기,
0,Volume 볼륨,,하나의 파일 시스템을 갖춘 하나의 접근 가능한 스토리지 영역,
0,VPC Environment VPC 환경,,퍼블릭 클라우드에서 고객 전용 사설 네트워크인 VPC(Virtual Private Cloud)를 제공하는 플랫폼,
0,VPC peering VPC Peering,,VPC에서 VPC간 사설 연결을 보장하는 기능,
0,WAS Security Checker WAS Security Checker,,Web Application Server(WAS)의 보안 설정을 점검하는 서비스,
0,Wear Wear,,"네이버 클라우드 플랫폼의 Game 상품군에서 무기, 갑옷, 신발, 귀걸이와 같이 착용하거나 소유할 수 있는 모든 아이템",
0,Web Action 웹 액션,,"웹 기반 응용 프로그램을 만들 수 있는 기술로, 웹 응용 프로그램이 인증 키 없이 익명으로 접근하는 백엔드 로직 구현 가능(단, 인증 및 OAuth와 같은 기능이 필요할 경우 액션 내에서 직접 구현해야 함) 자세히 보기",
0,Web Application Firewall WAF 웹 방화벽 더블유에이에프,,웹 공격을 전문적으로 탐지방어하는 보안 솔루션. 고객의 웹 서비스로 공격이 인입될 경우 WAF 전용 솔루션을 통해 탐지방어함으로써 즉각적인 대응이 가능하도록 지원하는 서비스,
0,Web Application Server WAS 웹 응용 서버 더블유에이에스,,클라이언트 환경이나 서버 환경에서 트랜잭션 처리 및 관리와 애플리케이션 실행 환경을 제공하는 미들웨어 소프트웨어 서버,
0,Web Dynamic Map Web Dynamic Map,,"JavaScript 형태로 제공되는 NAVER 지도 플랫폼으로써, 웹 서비스 및 애플리케이션에 NAVER 지도 기능을 구현할 수 있도록 다양한 클래스와 메소드를 제공하는 네이버 클라우드 플랫폼의 서비스 ",
0,Web Hosting 웹호스팅,,웹사이트의 빠르고 경제적인 구축과 유연한 운영이 가능한 클라우드 환경을 제공하는 네이버 클라우드 플랫폼의 솔루션 자세히 보기,
0,Web Security Checker 웹 시큐리티 체커,,고객의 웹 서비스에 대한 주요 취약점을 자동으로 진단하는 서비스 자세히 보기,
0,Web Service Monitoring System WMS 웹 서비스 모니터링 시스템 더블유엠에스,,고객의 서비스가 제공되고 있는 웹 페이지가 정상적으로 작동하는지 모니터링하는 시스템 자세히 보기,
0,Web Shell 웹쉘,,"시스템 명령을 실행할 수 있는 쉘(shell)의 기능을 웹 사이트에서 이용할 수 있게 만든 서버 사이드 스크립트 코드로, 시스템을 파괴하거나 정보를 유출하는 등 악의적인 행위를 수행하기 위해 의도적으로 제작된 악성코드",
0,Web Vulnerabilities 웹 취약점,,웹 서비스를 운영하거나 이용 시 발생할 수 있는 웹 애플리케이션의 소스 코드와 동작 방식 등에 존재하는 보안상 약점,
0,Webhook Webhook,,네이버 클라우드 플랫폼의 Web service Monitoring System에서 서비스 장애를 감지했을 때 알람을 받을 URL,
0,Webshell Behavior Detector Webshell Behavior Detector,,웹쉘 의심 행위를 행위 기반으로 실시간 탐지하여 빠르게 대응할 수 있도록 알림을 제공하는 네이버 클라우드 플랫폼의 서비스 자세히 보기,
0,WebtoB WebtoB,,국내 대표 차세대 웹서버 WebtoB를 서버 설치형으로 제공하는 네이버 클라우드 플랫폼의 서비스 자세히 보기,
0,WebtoB System Manager WSM WebtoB System Manager WSM,,WebtoB 내 모든 프로세스 운영을 담당하며 전체 시스템이 효율적으로 동작하도록 지원하는 관리자 툴,
0,Widevine Widevine,,Google에서 제공하는 DRM 기술 규격으로 Common Encryption 규격에 따라 AES-128 방식으로 암호화,
0,WordPress 워드프레스,,"웹 페이지 제작 및 관리를 위한 오픈 소스 콘텐츠 관리 시스템의 한 종류로 ""Linux + Apache + MySQL + PHP + WordPress"" 설치 및 프로세스를 원클릭으로 시작할 수 있는 설치형 서비스 자세히 보기",
0,WORKBOX 워크박스,,스마트하게 협업을 돕는 기업용 파일 공유 서비스 자세히 보기,
0,Worker Node 작업자노드,,네이버 클라우드 플랫폼의 Cloud Hadoop 클러스터에서 마스터 노드의 명령을 받고 실제 데이터 분석 등의 작업을 수행하는 노드,
0,Workflow 워크플로우,,네이버 클라우드 플랫폼의 WORKPLACE에서 빠른 의사 결정과 자연스러운 업무 공유를 지원하는 간편 결재 기능,
0,WorkNoti WorkNoti,,알림봇을 통한 알림 서비스로 네이버 클라우드 플랫폼의 NAVER WORKS에서 WORKPLACE의 워크플로우 알림을 받는 기능,
0,WORKPLACE 워크플레이스,,글로벌 환경에 맞춘 워크플로우 기능이 강화된 기업 정보 시스템 자세히 보기,
0,WORKPLACE Mobile WORKPLACE 모바일,,네이버 클라우드 플랫폼의 WORKPLACE를 웹에서 사용하던 그대로 모바일 환경에서 사용할 수 있는 애플리케이션,
0,Workspace 워크스페이스,,사용자의 작업 소스 및 설정을 보관하는 공간,
0,Workspace Browser Workspace Browser,,AI Forest에서 워크스페이스의 소스 파일들을 관리하거나 편집할 수 있는 기능,
0,WorkTalk WorkTalk,,챗봇을 통한 업무 처리 서비스로 네이버 클라우드 플랫폼의 NAVER WORKS에서 WORKPLACE의 근태 관련 출퇴근 체크 및 연차 신청 등을 할 수 있는 기능,
0,X.509 X.509,,PKI 기반의 인증서 표준으로 인증서와 인증서 폐기 목록(CRL)의 기본 필드와 확장 필드로 구성된 프로파일을 정의한 규격,
0,Xentools Xentools,,Windows VM의 IO 드라이버 및 관리 에이전트로 고성능의 IO 서비스 제공하기 위해 사용하는 툴,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
